chr	pos	fst
Chr08	4675000	0.366186
Chr08	4725000	0.339230
Chr08	4775000	0.353762
Chr08	4825000	0.317686
Chr08	4875000	0.146144
Chr08	4925000	0.188947
Chr08	4975000	0.244354
Chr08	5025000	0.198745
Chr08	5075000	0.209850
Chr08	5125000	0.350442
Chr08	5175000	0.339343
Chr08	5225000	0.237048
Chr08	5275000	0.193783
Chr08	5325000	0.220340
Chr08	5375000	0.181769
Chr08	5425000	0.171434
Chr08	5475000	0.280298
Chr08	5525000	0.111693
Chr08	5575000	0.130256
Chr08	5625000	0.082723
Chr08	5675000	0.124202
Chr08	5725000	0.215860
Chr08	5775000	0.164883
Chr08	5825000	0.288324
Chr08	5875000	0.222915
Chr08	5925000	0.208975
Chr08	5975000	0.231889
Chr08	6025000	0.202951
Chr08	6075000	0.178306
Chr08	6125000	0.237239
Chr08	6175000	0.267799
Chr08	6225000	0.157568
Chr08	6275000	0.129568
Chr08	6325000	0.084848
Chr08	6375000	0.125740
Chr08	6425000	0.238713
Chr08	6475000	0.356399
Chr08	6525000	0.225581
Chr08	6575000	0.239469
Chr08	6625000	0.211673
Chr08	6675000	0.125171
Chr08	6725000	0.129876
Chr08	6775000	0.180698
Chr08	6825000	0.255401
Chr08	6875000	0.271997
Chr08	6925000	0.154020
Chr08	6975000	0.116018
Chr08	7025000	0.238513
Chr08	7075000	0.234230
Chr08	7125000	0.311860
Chr08	7175000	0.223523
Chr08	7225000	0.163739
Chr08	7275000	0.305222
Chr08	7325000	0.375018
Chr08	7375000	0.470090
Chr08	7425000	0.384823
Chr08	7475000	0.391680
Chr08	7525000	0.267649
Chr08	7575000	0.295699
Chr08	7625000	0.326808
Chr08	7675000	0.227965
Chr08	7725000	0.195742
Chr08	7775000	0.283274
Chr08	7825000	0.194632
Chr08	7875000	0.221530
Chr08	7925000	0.282363
Chr08	7975000	0.234396
Chr08	8025000	0.222143
Chr08	8075000	0.349738
Chr08	8125000	0.338692
Chr08	8175000	0.304849
Chr08	8225000	0.124694
Chr08	8275000	0.120181
Chr08	8325000	0.235624
Chr08	8375000	0.183812
Chr08	8425000	0.292676
Chr08	8475000	0.229135
Chr08	8525000	0.183364
Chr08	8575000	0.164331
Chr08	8625000	0.298580
Chr08	8675000	0.212840
Chr08	8725000	0.115103
Chr08	8775000	0.158123
Chr08	8825000	0.204299
Chr08	8875000	0.260601
Chr08	8925000	0.427818
Chr08	8975000	0.278599
Chr08	9025000	0.164566
Chr08	9075000	0.204943
Chr08	9125000	0.488943
Chr08	9175000	0.354107
Chr08	9225000	0.199623
Chr08	9275000	0.173388
Chr08	9325000	0.168022
Chr08	9375000	0.113361
Chr08	9425000	0.174028
Chr08	9475000	0.120845
Chr08	9525000	0.249345
Chr08	9575000	0.191920
Chr08	9625000	0.118531
Chr08	9675000	0.346651
Chr08	9725000	0.339110
Chr08	9775000	0.226221
Chr08	9825000	0.308425
Chr08	9875000	0.203640
Chr08	9925000	0.207211
Chr08	9975000	0.185490
Chr08	10025000	0.133597
Chr08	10075000	0.237172
Chr08	10125000	0.222529
Chr08	10175000	0.147129
Chr08	10225000	0.182802
Chr08	10275000	0.126212
Chr08	10325000	0.207668
Chr08	10375000	0.241928
Chr08	10425000	0.307356
Chr08	10475000	0.190890
Chr08	10525000	0.217643
Chr08	10575000	0.170807
Chr08	10625000	0.219517
Chr08	10675000	0.244798
Chr08	10725000	0.283490
Chr08	10775000	0.399499
Chr08	10825000	0.432884
Chr08	10875000	0.222140
Chr08	10925000	0.149908
Chr08	10975000	0.196529
Chr08	11025000	0.123938
Chr08	11075000	0.109773
Chr08	11125000	0.131626
Chr08	11175000	0.168642
Chr08	11225000	0.266214
Chr08	11275000	0.275939
Chr08	11325000	0.210009
Chr08	11375000	0.182227
Chr08	11425000	0.246409
Chr08	11475000	0.292968
Chr08	11525000	0.236381
Chr08	11575000	0.223125
Chr08	11625000	0.208679
Chr08	11675000	0.234884
Chr08	11725000	0.162442
Chr08	11775000	0.221002
Chr08	11825000	0.164925
Chr08	11875000	0.152333
Chr08	11925000	0.220117
Chr08	11975000	0.171598
Chr08	12025000	0.302058
Chr08	12075000	0.151117
Chr08	12125000	0.287781
Chr08	12175000	0.301513
Chr08	12225000	0.185201
Chr08	12275000	0.315068
Chr08	12325000	0.154608
Chr08	12375000	0.218409
Chr08	12425000	0.189113
Chr08	12475000	0.192951
Chr08	12525000	0.207047
Chr08	12575000	0.174004
Chr08	12625000	0.169775
Chr08	12675000	0.113873
Chr08	12725000	0.151193
Chr08	12775000	0.207157
Chr08	12825000	0.293316
Chr08	12875000	0.283661
Chr08	12925000	0.219521
Chr08	12975000	0.204375
Chr08	13025000	0.144383
Chr08	13075000	0.202431
Chr08	13125000	0.247659
Chr08	13175000	0.232200
Chr08	13225000	0.184212
Chr08	13275000	0.160998
Chr08	13325000	0.172448
Chr08	13375000	0.163490
Chr08	13425000	0.300293
Chr08	13475000	0.369998
Chr08	13525000	0.247769
Chr08	13575000	0.317838
Chr08	13625000	0.213376
Chr08	13675000	0.246337
Chr08	13725000	0.277478
Chr08	13775000	0.220192
Chr08	13825000	0.166053
Chr08	13875000	0.206058
Chr08	13925000	0.183968
Chr08	13975000	0.146211
Chr08	14025000	0.161795
Chr08	14075000	0.284174
Chr08	14125000	0.306989
Chr08	14175000	0.220431
Chr08	14225000	0.277067
Chr08	14275000	0.178069
Chr08	14325000	0.137428
Chr08	14375000	0.228509
Chr08	14425000	0.134896
Chr08	14475000	0.167035
Chr08	14525000	0.237401
Chr08	14575000	0.184781
Chr08	14625000	0.242415
Chr08	14675000	0.154761
Chr08	14725000	0.165730
Chr08	14775000	0.209999
Chr08	14825000	0.170850
Chr08	14875000	0.091159
Chr08	14925000	0.137325
Chr08	14975000	0.108213
Chr08	15025000	0.092247
Chr08	15075000	0.345376
Chr08	15125000	0.207533
Chr08	15175000	0.269792
Chr08	15225000	0.042338
Chr08	15275000	0.100553
Chr08	15325000	0.372442
Chr08	15375000	0.171756
Chr08	15425000	0.133236
Chr08	15475000	0.154644
Chr08	15525000	0.161908
Chr08	15625000	0.155495
Chr08	15725000	0.131039
Chr08	15775000	0.031416
Chr08	15825000	0.135083
Chr08	15875000	0.159437
Chr08	15925000	0.134681
Chr08	15975000	0.145939
Chr08	16025000	0.411855
Chr08	16075000	0.254991
Chr08	16125000	0.442807
Chr08	16175000	0.181289
Chr08	16225000	0.247755
Chr08	16275000	0.113849
Chr08	16325000	0.108284
Chr08	16375000	0.125635
Chr08	16425000	0.164653
Chr08	16475000	0.165297
Chr08	16525000	0.157246
Chr08	16575000	0.181819
Chr08	16625000	0.156670
Chr08	16675000	0.210618
Chr08	16725000	0.173061
Chr08	16775000	0.355708
Chr08	16825000	0.372767
Chr08	16875000	0.399028
Chr08	16925000	0.340601
Chr08	16975000	0.141458
Chr08	17025000	0.139213
Chr08	17075000	0.119007
Chr08	17125000	0.158859
Chr08	17175000	0.090200
Chr08	17225000	0.146396
Chr08	17275000	0.148068
Chr08	17325000	0.166874
Chr08	17375000	0.127984
Chr08	17425000	0.176540
Chr08	17475000	0.160116
Chr08	17525000	0.127340
Chr08	17575000	0.168091
Chr08	17625000	0.196327
Chr08	17675000	0.259062
Chr08	17725000	0.218756
Chr08	17775000	0.268406
Chr08	17825000	0.263404
Chr08	17875000	0.144054
Chr08	17925000	0.379246
Chr08	17975000	0.139904
Chr08	18025000	0.019046
Chr08	18075000	0.197607
Chr08	18125000	0.125790
Chr08	18175000	0.203227
Chr08	18225000	0.131353
Chr08	18275000	0.119134
Chr08	18325000	0.137448
Chr08	18375000	0.158934
Chr08	18425000	0.121763
Chr08	18475000	0.285258
Chr08	18525000	0.270050
Chr08	18575000	0.137150
Chr08	18625000	0.129574
Chr08	18675000	0.110972
Chr08	18725000	0.101918
Chr08	18775000	0.079165
Chr08	18825000	0.048106
Chr08	18875000	0.114429
Chr08	18925000	0.121696
Chr08	19025000	0.230237
Chr08	19075000	0.208173
Chr08	19125000	0.141073
Chr08	19175000	0.132358
Chr08	19225000	0.070717
Chr08	19275000	0.132476
Chr08	19325000	0.235813
Chr08	19375000	0.110102
Chr08	19425000	0.284637
Chr09	175000	0.075854
Chr09	225000	0.272105
Chr09	275000	0.152459
Chr09	425000	0.119036
Chr09	475000	0.118567
Chr09	525000	0.205428
Chr09	575000	0.096498
Chr09	625000	0.196569
Chr09	675000	0.163304
Chr09	725000	0.169032
Chr09	775000	0.271212
Chr09	825000	0.135098
Chr09	875000	0.279054
Chr09	925000	0.323893
Chr09	975000	0.248134
Chr09	1025000	0.144091
Chr09	1075000	0.139258
Chr09	1125000	0.236651
Chr09	1175000	0.137597
Chr09	1225000	0.172756
Chr09	1275000	0.150150
Chr09	1325000	0.162607
Chr09	1375000	0.102941
Chr09	1425000	0.191768
Chr09	1475000	0.145850
Chr09	1525000	0.241483
Chr09	1575000	0.147719
Chr09	1625000	0.105013
Chr09	1675000	0.305009
Chr09	1725000	0.238580
Chr09	1775000	0.306039
Chr09	1825000	0.248085
Chr09	1875000	0.195866
Chr09	1925000	0.226646
Chr09	1975000	0.173290
Chr09	2025000	0.071906
Chr09	2075000	0.144433
Chr09	2125000	0.113253
Chr09	2175000	0.306673
Chr09	2225000	0.174754
Chr09	2275000	0.209602
Chr09	2325000	0.214230
Chr09	2375000	0.151437
Chr09	2425000	0.249059
Chr09	2475000	0.232112
Chr09	2525000	0.157620
Chr09	2575000	0.316907
Chr09	2625000	0.461579
Chr09	2675000	0.424864
Chr09	2725000	0.357963
Chr09	2775000	0.343600
Chr09	2825000	0.384872
Chr09	2875000	0.402386
Chr09	2925000	0.301717
Chr09	2975000	0.124852
Chr09	3025000	0.140406
Chr09	3075000	0.115929
Chr09	3125000	0.163617
Chr09	3175000	0.195750
Chr09	3225000	0.201531
Chr09	3275000	0.236939
Chr09	3325000	0.323912
Chr09	3375000	0.187853
Chr09	3425000	0.205290
Chr09	3475000	0.171095
Chr09	3525000	0.152223
Chr09	3575000	0.181411
Chr09	3625000	0.191285
Chr09	3675000	0.220531
Chr09	3725000	0.313858
Chr09	3775000	0.185443
Chr09	3825000	0.282514
Chr09	3875000	0.329473
Chr09	3925000	0.443373
Chr09	3975000	0.202742
Chr09	4025000	0.215891
Chr09	4075000	0.239818
Chr09	4125000	0.368681
Chr09	4175000	0.354789
Chr09	4225000	0.313135
Chr09	4275000	0.426623
Chr09	4325000	0.421289
Chr09	4375000	0.312914
Chr09	4425000	0.290896
Chr09	4475000	0.196330
Chr09	4525000	0.177599
Chr09	4575000	0.227421
Chr09	4625000	0.208703
Chr09	4675000	0.139170
Chr09	4725000	0.172820
Chr09	4775000	0.211284
Chr09	4825000	0.239441
Chr09	4875000	0.139675
Chr09	4925000	0.248646
Chr09	4975000	0.362877
Chr09	5025000	0.574229
Chr09	5075000	0.445507
Chr09	5125000	0.349407
Chr09	5175000	0.248794
Chr09	5225000	0.288392
Chr09	5275000	0.555461
Chr09	5325000	0.367900
Chr09	5375000	0.410335
Chr09	5425000	0.218132
Chr09	5475000	0.293364
Chr09	5525000	0.392966
Chr09	5575000	0.314757
Chr09	5625000	0.177506
Chr09	5675000	0.209293
Chr09	5725000	0.396848
Chr09	5775000	0.186318
Chr09	5825000	0.169907
Chr09	5875000	0.211945
Chr09	5925000	0.260819
Chr09	5975000	0.174703
Chr09	6025000	0.123551
Chr09	6075000	0.151806
Chr09	6125000	0.173750
Chr09	6175000	0.155694
Chr09	6225000	0.110219
Chr09	6275000	0.193713
Chr09	6325000	0.195883
Chr09	6375000	0.219206
Chr09	6425000	0.163459
Chr09	6475000	0.232952
Chr09	6525000	0.166575
Chr09	6575000	0.173523
Chr09	6625000	0.162937
Chr09	6675000	0.189140
Chr09	6725000	0.183166
Chr09	6775000	0.182627
Chr09	6825000	0.162080
Chr09	6875000	0.190022
Chr09	6925000	0.189269
Chr09	6975000	0.162588
Chr09	7025000	0.131960
Chr09	7075000	0.146711
Chr09	7125000	0.165011
Chr09	7175000	0.194488
Chr09	7225000	0.147365
Chr09	7275000	0.163226
Chr09	7325000	0.125040
Chr09	7375000	0.165046
Chr09	7425000	0.229141
Chr09	7475000	0.099779
Chr09	7525000	0.130969
Chr09	7575000	0.346393
Chr09	7625000	0.112637
Chr09	7675000	0.159562
Chr09	7725000	0.150573
Chr09	7775000	0.152697
Chr09	7825000	0.167252
Chr09	7875000	0.203956
Chr09	7925000	0.181026
Chr09	7975000	0.229262
Chr09	8025000	0.243318
Chr09	8075000	0.264227
Chr09	8125000	0.155868
Chr09	8175000	0.298963
Chr09	8225000	0.160088
Chr09	8275000	0.173464
Chr09	8325000	0.299182
Chr09	8375000	0.248277
Chr09	8425000	0.228745
Chr09	8475000	0.260428
Chr09	8525000	0.163471
Chr09	8575000	0.123783
Chr09	8625000	0.235997
Chr09	8675000	0.155412
Chr09	8725000	0.161437
Chr09	8775000	0.161284
Chr09	8825000	0.134297
Chr09	8875000	0.129811
Chr09	8925000	0.242988
Chr09	8975000	0.285396
Chr09	9025000	0.180511
Chr09	9075000	0.180188
Chr09	9125000	0.181241
Chr09	9175000	0.234507
Chr09	9225000	0.195269
Chr09	9275000	0.317819
Chr09	9325000	0.328679
Chr09	9375000	0.200034
Chr09	9425000	0.184741
Chr09	9475000	0.187278
Chr09	9525000	0.187090
Chr09	9575000	0.209518
Chr09	9625000	0.209805
Chr09	9675000	0.165660
Chr09	9725000	0.200980
Chr09	9775000	0.187219
Chr09	9825000	0.175986
Chr09	9875000	0.178202
Chr09	9925000	0.146616
Chr09	9975000	0.248610
Chr09	10025000	0.273168
Chr09	10075000	0.215448
Chr09	10125000	0.156917
Chr09	10175000	0.231853
Chr09	10225000	0.185498
Chr09	10275000	0.165209
Chr09	10325000	0.129127
Chr09	10375000	0.146539
Chr09	10425000	0.159208
Chr09	10475000	0.196667
Chr09	10525000	0.137258
Chr09	10575000	0.114135
Chr09	10625000	0.130271
Chr09	10675000	0.154549
Chr09	10725000	0.209164
Chr09	10775000	0.149762
Chr09	10825000	0.199058
Chr09	10875000	0.314312
Chr09	10925000	0.308169
Chr09	10975000	0.238246
Chr09	11025000	0.210461
Chr09	11075000	0.127192
Chr09	11125000	0.146651
Chr09	11175000	0.173886
Chr09	11225000	0.133894
Chr09	11275000	0.185510
Chr09	11325000	0.067441
Chr09	11375000	0.133929
Chr09	11425000	0.188605
Chr09	11475000	0.160502
Chr09	11525000	0.297785
Chr09	11575000	0.250995
Chr09	11625000	0.207252
Chr09	11675000	0.422925
Chr09	11725000	0.216197
Chr09	11775000	0.158605
Chr09	11825000	0.238472
Chr09	11875000	0.187755
Chr09	11925000	0.212021
Chr09	11975000	0.169362
Chr09	12025000	0.108598
Chr09	12075000	0.079754
Chr09	12125000	0.119023
Chr09	12175000	0.133438
Chr09	12225000	0.135300
Chr09	12275000	0.189199
Chr09	12325000	0.133949
Chr09	12375000	0.190935
Chr09	12425000	0.143098
Chr09	12475000	0.164680
Chr09	12525000	0.215860
Chr09	12575000	0.274938
Chr09	12625000	0.240387
Chr09	12675000	0.220327
Chr09	12725000	0.158176
Chr09	12775000	0.117326
Chr09	12825000	0.187009
Chr09	12875000	0.289971
Chr10	75000	0.268575
Chr10	125000	0.243999
Chr10	175000	0.334246
Chr10	225000	0.374869
Chr10	275000	0.274576
Chr10	325000	0.211055
Chr10	375000	0.225665
Chr10	425000	0.280847
Chr10	475000	0.223281
Chr10	525000	0.242840
Chr10	575000	0.158707
Chr10	625000	0.161903
Chr10	675000	0.093501
Chr10	725000	0.055979
Chr10	775000	0.188209
Chr10	825000	0.144406
Chr10	925000	0.286373
Chr10	975000	0.219947
Chr10	1025000	0.276733
Chr10	1075000	0.162055
Chr10	1125000	0.179305
Chr10	1175000	0.138655
Chr10	1225000	0.128590
Chr10	1275000	0.221157
Chr10	1325000	0.222481
Chr10	1375000	0.069468
Chr10	1425000	0.093395
Chr10	1475000	0.181293
Chr10	1525000	0.178036
Chr10	1575000	0.242747
Chr10	1625000	0.193032
Chr10	1675000	0.149622
Chr10	1725000	0.101271
Chr10	1775000	0.105344
Chr10	1825000	0.211400
Chr10	1875000	0.175557
Chr10	1925000	0.236680
Chr10	1975000	0.119033
Chr10	2025000	0.132607
Chr10	2075000	0.146439
Chr10	2125000	0.150138
Chr10	2175000	0.159809
Chr10	2225000	0.156798
Chr10	2275000	0.194878
Chr10	2325000	0.064944
Chr10	2375000	0.069940
Chr10	2425000	0.091485
Chr10	2475000	0.120082
Chr10	2525000	0.063397
Chr10	2575000	0.067938
Chr10	2625000	0.070119
Chr10	2675000	0.136082
Chr10	2725000	0.099089
Chr10	2775000	0.189246
Chr10	2825000	0.126089
Chr10	2875000	0.105447
Chr10	2925000	0.084536
Chr10	2975000	0.119683
Chr10	3025000	0.187235
Chr10	3075000	0.089439
Chr10	3125000	0.155769
Chr10	3175000	0.123658
Chr10	3225000	0.148571
Chr10	3275000	0.179350
Chr10	3325000	0.061745
Chr10	3375000	0.184525
Chr10	3425000	0.149680
Chr10	3475000	0.161398
Chr10	3525000	0.152795
Chr10	3575000	0.092055
Chr10	3625000	0.074675
Chr10	3675000	0.172600
Chr10	3725000	0.134256
Chr10	3775000	0.131618
Chr10	3825000	0.129438
Chr10	3875000	0.194497
Chr10	3925000	0.225308
Chr10	3975000	0.271103
Chr10	4025000	0.135281
Chr10	4075000	0.143685
Chr10	4125000	0.214604
Chr10	4175000	0.218948
Chr10	4275000	0.256950
Chr10	4325000	0.142305
Chr10	4375000	0.117239
Chr10	4425000	0.166632
Chr10	4475000	0.162142
Chr10	4525000	0.277424
Chr10	4575000	0.099510
Chr10	4625000	0.135004
Chr10	4675000	0.201809
Chr10	4725000	0.083976
Chr10	4775000	0.104648
Chr10	4825000	0.195261
Chr10	4875000	0.140094
Chr10	4925000	0.191075
Chr10	5075000	0.127780
Chr10	5125000	0.105992
Chr10	5175000	0.292942
Chr10	5225000	0.133223
Chr10	5275000	0.136501
Chr10	5325000	0.090194
Chr10	5375000	0.167114
Chr10	5425000	0.241522
Chr10	5475000	0.055291
Chr10	5525000	0.168922
Chr10	5625000	0.085631
Chr10	5675000	0.085681
Chr10	5725000	0.079445
Chr10	5775000	0.178097
Chr10	5825000	0.083713
Chr10	5875000	0.077494
Chr10	5925000	0.134843
Chr10	5975000	0.247736
Chr10	6025000	0.236377
Chr10	6075000	0.238966
Chr10	6125000	0.164643
Chr10	6175000	0.100984
Chr10	6225000	0.070666
Chr10	6275000	0.167031
Chr10	6325000	0.113840
Chr10	6375000	0.096687
Chr10	6425000	0.166206
Chr10	6475000	0.160256
Chr10	6525000	0.229954
Chr10	6575000	0.192693
Chr10	6625000	0.208889
Chr10	6675000	0.291695
Chr10	6725000	0.207055
Chr10	6775000	0.226422
Chr10	6825000	0.205685
Chr10	6875000	0.153191
Chr10	6925000	0.197745
Chr10	6975000	0.208152
Chr10	7025000	0.190344
Chr10	7075000	0.152774
Chr10	7125000	0.207475
Chr10	7175000	0.258852
Chr10	7225000	0.228951
Chr10	7275000	0.150699
Chr10	7325000	0.260902
Chr10	7375000	0.205351
Chr10	7425000	0.222982
Chr10	7475000	0.164467
Chr10	7525000	0.120131
Chr10	7575000	0.155303
Chr10	7625000	0.208143
Chr10	7675000	0.159947
Chr10	7725000	0.133584
Chr10	7775000	0.231518
Chr10	7825000	0.243130
Chr10	7875000	0.234431
Chr10	7925000	0.126801
Chr10	7975000	0.092619
Chr10	8025000	0.235852
Chr10	8075000	0.167588
Chr10	8125000	0.194350
Chr10	8175000	0.216595
Chr10	8225000	0.198533
Chr10	8275000	0.199046
Chr10	8325000	0.281050
Chr10	8375000	0.249767
Chr10	8425000	0.193590
Chr10	8475000	0.173263
Chr10	8525000	0.293454
Chr10	8575000	0.342503
Chr10	8625000	0.135753
Chr10	8675000	0.244941
Chr10	8725000	0.214239
Chr10	8775000	0.281626
Chr10	8825000	0.145081
Chr10	8875000	0.187135
Chr10	8925000	0.275791
Chr10	8975000	0.197785
Chr10	9025000	0.088341
Chr10	9075000	0.193056
Chr10	9125000	0.225317
Chr10	9175000	0.355356
Chr10	9225000	0.304453
Chr10	9275000	0.249948
Chr10	9325000	0.233600
Chr10	9375000	0.126748
Chr10	9425000	0.149799
Chr10	9475000	0.167065
Chr10	9525000	0.149413
Chr10	9575000	0.204344
Chr10	9625000	0.224499
Chr10	9675000	0.078456
Chr10	9725000	0.100092
Chr10	9775000	0.175268
Chr10	9825000	0.302227
Chr10	9875000	0.201866
Chr10	9925000	0.243011
Chr10	9975000	0.210018
Chr10	10025000	0.259313
Chr10	10075000	0.289517
Chr10	10125000	0.338603
Chr10	10175000	0.452756
Chr10	10225000	0.412313
Chr10	10275000	0.603923
Chr10	10325000	0.322544
Chr10	10375000	0.160595
Chr10	10425000	0.228201
Chr10	10475000	0.234401
Chr10	10525000	0.156851
Chr10	10575000	0.127013
Chr10	10625000	0.142429
Chr10	10675000	0.269848
Chr10	10725000	0.415429
Chr10	10775000	0.395961
Chr10	10825000	0.301946
Chr10	10875000	0.207038
Chr10	10925000	0.133505
Chr10	10975000	0.270523
Chr10	11025000	0.200775
Chr10	11075000	0.139018
Chr10	11125000	0.143927
Chr10	11175000	0.178535
Chr10	11225000	0.211461
Chr10	11275000	0.185937
Chr10	11325000	0.405282
Chr10	11375000	0.332762
Chr10	11425000	0.350859
Chr10	11475000	0.540531
Chr10	11525000	0.557542
Chr10	11575000	0.619381
Chr10	11625000	0.366152
Chr10	11675000	0.258552
Chr10	11725000	0.363415
Chr10	11775000	0.313935
Chr10	11825000	0.252594
Chr10	11875000	0.225262
Chr10	11925000	0.308814
Chr10	11975000	0.336353
Chr10	12025000	0.278792
Chr10	12075000	0.246538
Chr10	12125000	0.144628
Chr10	12175000	0.203765
Chr10	12225000	0.340805
Chr10	12275000	0.245522
Chr10	12325000	0.262756
Chr10	12375000	0.357375
Chr10	12425000	0.383403
Chr10	12475000	0.249637
Chr10	12525000	0.190948
Chr10	12575000	0.147897
Chr10	12625000	0.142199
Chr10	12675000	0.151681
Chr10	12725000	0.128149
Chr10	12775000	0.183615
Chr10	12825000	0.208983
Chr10	12875000	0.238540
Chr10	12925000	0.231410
Chr10	12975000	0.298477
Chr10	13025000	0.340350
Chr10	13075000	0.376610
Chr10	13125000	0.179862
Chr10	13175000	0.214468
Chr10	13225000	0.119193
Chr10	13275000	0.185449
Chr10	13325000	0.336650
Chr10	13375000	0.483308
Chr10	13425000	0.563485
Chr10	13475000	0.336303
Chr10	13525000	0.364622
Chr10	13575000	0.265571
Chr10	13625000	0.225566
Chr10	13675000	0.125707
Chr10	13725000	0.130968
Chr10	13775000	0.097041
Chr10	13825000	0.212934
Chr10	13875000	0.184196
Chr10	13925000	0.143703
Chr10	13975000	0.149872
Chr10	14025000	0.184829
Chr10	14075000	0.276629
Chr10	14125000	0.286945
Chr10	14175000	0.162909
Chr10	14225000	0.140844
Chr10	14275000	0.193531
Chr10	14325000	0.228978
Chr10	14375000	0.230812
Chr10	14425000	0.273169
Chr10	14475000	0.151651
Chr10	14525000	0.184817
Chr10	14575000	0.183695
Chr10	14625000	0.181070
Chr10	14675000	0.149988
Chr10	14725000	0.125376
Chr10	14775000	0.141689
Chr10	14825000	0.128392
Chr10	14875000	0.162850
Chr10	14925000	0.189219
Chr10	14975000	0.169264
Chr10	15025000	0.181474
Chr10	15075000	0.222863
Chr10	15125000	0.285811
Chr10	15175000	0.487949
Chr10	15225000	0.164693
Chr10	15275000	0.144890
Chr10	15325000	0.281283
Chr10	15375000	0.352317
Chr10	15425000	0.162665
Chr10	15475000	0.269070
Chr10	15525000	0.156868
Chr10	15575000	0.211772
Chr10	15625000	0.183127
Chr10	15675000	0.186863
Chr10	15725000	0.319714
Chr10	15775000	0.201613
Chr10	15825000	0.384273
Chr10	15875000	0.357452
Chr10	15925000	0.302522
Chr10	15975000	0.489634
Chr10	16025000	0.113871
Chr10	16075000	0.175050
Chr10	16125000	0.131863
Chr10	16175000	0.416448
Chr10	16225000	0.201655
Chr10	16275000	0.134612
Chr10	16325000	0.149348
Chr10	16375000	0.307091
Chr10	16425000	0.227065
Chr10	16475000	0.302136
Chr10	16525000	0.325646
Chr10	16575000	0.230407
Chr10	16625000	0.206405
Chr10	16675000	0.221817
Chr10	16725000	0.178019
Chr10	16775000	0.227179
Chr10	16825000	0.248128
Chr10	16875000	0.361081
Chr10	16925000	0.289843
Chr10	16975000	0.204477
Chr10	17025000	0.172653
Chr10	17075000	0.243074
Chr10	17125000	0.198441
Chr10	17175000	0.145029
Chr10	17225000	0.175595
Chr10	17275000	0.153794
Chr10	17325000	0.194508
Chr10	17375000	0.303095
Chr10	17425000	0.315352
Chr10	17475000	0.200448
Chr10	17525000	0.161024
Chr10	17575000	0.208002
Chr10	17625000	0.201358
Chr10	17675000	0.267418
Chr10	17725000	0.258753
Chr10	17775000	0.240659
Chr10	17825000	0.148984
Chr10	17875000	0.148510
Chr10	17925000	0.168622
Chr10	17975000	0.193745
Chr10	18025000	0.138115
Chr10	18075000	0.248801
Chr10	18125000	0.209247
Chr10	18175000	0.115952
Chr10	18225000	0.108612
Chr10	18275000	0.119296
Chr10	18325000	0.130526
Chr10	18375000	0.110952
Chr10	18425000	0.173333
Chr10	18475000	0.226874
Chr10	18525000	0.215987
Chr10	18575000	0.106899
Chr10	18625000	0.384597
Chr10	18675000	0.253983
Chr10	18725000	0.209646
Chr10	18775000	0.190809
Chr10	18825000	0.187848
Chr10	18875000	0.347473
Chr10	18925000	0.209529
Chr10	18975000	0.146678
Chr10	19025000	0.177379
Chr10	19075000	0.208592
Chr10	19125000	0.224201
Chr10	19175000	0.294765
Chr10	19225000	0.356803
Chr10	19275000	0.236753
Chr10	19325000	0.249997
Chr10	19375000	0.301409
Chr10	19425000	0.189014
Chr10	19475000	0.192150
Chr10	19525000	0.222965
Chr10	19575000	0.130939
Chr10	19625000	0.120107
Chr10	19675000	0.183927
Chr10	19725000	0.275295
Chr10	19775000	0.343942
Chr10	19825000	0.221923
Chr10	19875000	0.339863
Chr10	19925000	0.182928
Chr10	19975000	0.205767
Chr10	20025000	0.200295
Chr10	20075000	0.382691
Chr10	20125000	0.155171
Chr10	20175000	0.178627
Chr10	20225000	0.187379
Chr10	20275000	0.198813
Chr10	20325000	0.112359
Chr10	20375000	0.410421
Chr10	20425000	0.304633
Chr10	20475000	0.155229
Chr10	20525000	0.193902
Chr10	20575000	0.157710
Chr10	20625000	0.286763
Chr10	20675000	0.110757
Chr10	20725000	0.211943
Chr10	20775000	0.169603
Chr10	20825000	0.161556
Chr10	20875000	0.207340
Chr10	20925000	0.196798
Chr10	20975000	0.485865
Chr10	21025000	0.377713
Chr10	21075000	0.247154
Chr10	21125000	0.180840
Chr10	21175000	0.163214
Chr10	21225000	0.203896
Chr10	21275000	0.216965
Chr10	21325000	0.167472
Chr10	21375000	0.199469
Chr10	21425000	0.158192
Chr10	21475000	0.193983
Chr10	21525000	0.304571
Chr10	21575000	0.203503
Chr10	21625000	0.247356
Chr10	21675000	0.178057
Chr10	21725000	0.387505
Chr10	21775000	0.430294
Chr10	21825000	0.333901
Chr10	21875000	0.418995
Chr10	21925000	0.159207
Chr10	21975000	0.288626
Chr10	22025000	0.212606
Chr10	22075000	0.199777
Chr10	22125000	0.307474
Chr10	22175000	0.185941
Chr10	22225000	0.176633
Chr10	22275000	0.237774
Chr10	22325000	0.131781
Chr10	22375000	0.231822
Chr10	22425000	0.224374
Chr10	22475000	0.219171
Chr10	22525000	0.195519
Chr11	75000	0.436835
Chr11	125000	0.338267
Chr11	175000	0.203578
Chr11	225000	0.255637
Chr11	275000	0.268060
Chr11	325000	0.145541
Chr11	375000	0.129280
Chr11	425000	0.209578
Chr11	475000	0.087406
Chr11	525000	0.158113
Chr11	575000	0.223121
